,Order ID,Customer ID,Customer Name,Order Date,Order Time,Delivery Date,Delivery Time,Shipping Method,Delivery Status,Delivery Time (days),Product Category,Delivery Region,Day Of the Week,Month,Year,WeekDay,Quarter,Hour,Minute,Second
272,1273,C039,Hannah Allen,2018-01-12 12:00:00,15:43:32,2018-01-16 12:00:00,1900-01-01 05:29:57,Standard,Delivered,05:29:57,Home & Kitchen,North America,Tuesday,1,2018,1,1,5,29,57
273,1274,C082,Jane Smith,2023-11-02 07:00:00,08:48:09,2023-11-08 07:00:00,1900-01-01 12:01:50,Standard,Delivered,12:01:50,Home & Kitchen,Asia,Wednesday,11,2023,2,4,12,1,50
274,1275,C001,Mark Lee,2020-01-04 19:00:00,17:18:06,2020-01-07 19:00:00,1900-01-01 10:58:19,Expedited,Delivered,10:58:19,Electronics,Europe,Tuesday,1,2020,1,1,10,58,19
275,1276,C011,Andrew Moore,2019-05-13 16:00:00,18:23:14,2019-05-18 16:00:00,1900-01-01 04:08:37,Expedited,Pending,04:08:37,Books,Asia,Saturday,5,2019,5,2,4,8,37
276,1277,C092,Mike Black,2024-01-13 15:00:00,08:41:22,2024-01-15 15:00:00,1900-01-01 16:18:54,Standard,Delivered,16:18:54,Electronics,Europe,Monday,1,2024,0,1,16,18,54
277,1278,C057,Sarah White,2023-09-08 23:00:00,19:51:03,2023-09-14 23:00:00,1900-01-01 07:06:04,Expedited,Delivered,07:06:04,Groceries,Europe,Thursday,9,2023,3,3,7,6,4
278,1279,C089,Olivia White,2024-09-09 21:00:00,05:03:04,2024-09-14 21:00:00,1900-01-01 14:41:23,Expedited,Delivered,14:41:23,Clothing,Asia,Saturday,9,2024,5,3,14,41,23
279,1280,C050,Daniel King,2024-06-17 06:00:00,08:43:22,2024-06-23 06:00:00,1900-01-01 15:40:06,Expedited,Pending,15:40:06,Books,Asia,Sunday,6,2024,6,2,15,40,6
280,1281,C023,John Doe,2021-03-04 18:00:00,07:52:36,2021-03-05 18:00:00,1900-01-01 10:08:48,Expedited,Delivered,10:08:48,Electronics,North America,Friday,3,2021,4,1,10,8,48
281,1282,C031,Tom Harris,2019-03-14 15:00:00,10:54:10,2019-03-16 15:00:00,1900-01-01 08:02:21,Standard,Pending,08:02:21,Home & Kitchen,Europe,Saturday,3,2019,5,1,8,2,21
282,1283,C094,Sam Brown,2022-03-21 16:00:00,12:13:59,2022-03-22 16:00:00,1900-01-01 07:50:19,Expedited,Pending,07:50:19,Home & Kitchen,Asia,Tuesday,3,2022,1,1,7,50,19
283,1284,C042,Lisa Green,2019-04-28 22:00:00,07:24:17,2019-04-30 22:00:00,1900-01-01 15:06:59,Expedited,Pending,15:06:59,Books,North America,Tuesday,4,2019,1,2,15,6,59
284,1285,C099,Mike Black,2019-03-30 14:00:00,18:43:43,2019-04-04 14:00:00,1900-01-01 06:19:24,Standard,Delivered,06:19:24,Home & Kitchen,Asia,Thursday,4,2019,3,2,6,19,24
285,1286,C007,Mike Black,2019-06-21 02:00:00,17:09:06,2019-06-25 02:00:00,1900-01-01 12:34:43,Standard,Pending,12:34:43,Electronics,Asia,Tuesday,6,2019,1,2,12,34,43
286,1287,C016,James Taylor,2025-08-08 00:00:00,17:43:13,2025-08-14 00:00:00,1900-01-01 23:39:12,Expedited,Delivered,23:39:12,Electronics,Asia,Thursday,8,2025,3,3,23,39,12
287,1288,C090,Mike Black,2025-11-10 19:00:00,14:15:01,2025-11-16 19:00:00,1900-01-01 19:47:38,Expedited,Delivered,19:47:38,Home & Kitchen,Europe,Sunday,11,2025,6,4,19,47,38
288,1289,C060,John Doe,2021-09-28 08:00:00,17:30:43,2021-10-01 08:00:00,1900-01-01 03:11:16,Standard,Delivered,03:11:16,Home & Kitchen,Asia,Friday,10,2021,4,4,3,11,16
289,1290,C002,John Doe,2019-02-11 20:00:00,15:12:19,2019-02-12 20:00:00,1900-01-01 00:16:01,Standard,Pending,00:16:01,Groceries,North America,Tuesday,2,2019,1,1,0,16,1
290,1291,C001,Sam Brown,2022-11-16 07:00:00,16:49:34,2022-11-22 07:00:00,1900-01-01 05:43:57,Standard,Pending,05:43:57,Clothing,Asia,Tuesday,11,2022,1,4,5,43,57
291,1292,C048,Hannah Allen,2018-12-03 04:00:00,22:41:32,2018-12-08 04:00:00,1900-01-01 10:52:42,Expedited,Delivered,10:52:42,Books,Asia,Saturday,12,2018,5,4,10,52,42
292,1293,C012,Sophia Scott,2018-10-31 23:00:00,05:34:50,2018-11-04 23:00:00,1900-01-01 17:39:24,Expedited,Pending,17:39:24,Electronics,North America,Sunday,11,2018,6,4,17,39,24
293,1294,C069,Olivia White,2022-09-12 00:00:00,03:19:54,2022-09-17 00:00:00,1900-01-01 06:27:45,Standard,Pending,06:27:45,Books,North America,Saturday,9,2022,5,3,6,27,45
294,1295,C037,Sarah White,2019-04-20 14:00:00,02:07:39,2019-04-21 14:00:00,1900-01-01 15:11:40,Expedited,Pending,15:11:40,Groceries,Europe,Sunday,4,2019,6,2,15,11,40
295,1296,C032,Mike Black,2020-04-18 19:00:00,06:01:20,2020-04-21 19:00:00,1900-01-01 19:28:22,Standard,Delivered,19:28:22,Electronics,Europe,Tuesday,4,2020,1,2,19,28,22
296,1297,C009,Jane Smith,2019-09-19 14:00:00,05:27:47,2019-09-25 14:00:00,1900-01-01 20:15:52,Expedited,Pending,20:15:52,Groceries,Europe,Wednesday,9,2019,2,3,20,15,52
297,1298,C099,Emma Davis,2023-12-21 07:00:00,09:35:31,2023-12-26 07:00:00,1900-01-01 18:47:40,Standard,Pending,18:47:40,Groceries,Europe,Tuesday,12,2023,1,4,18,47,40
298,1299,C019,James Taylor,2020-06-05 17:00:00,12:41:52,2020-06-07 17:00:00,1900-01-01 12:25:36,Standard,Delivered,12:25:36,Home & Kitchen,North America,Sunday,6,2020,6,2,12,25,36
299,1300,C048,James Taylor,2024-03-07 21:00:00,13:08:10,2024-03-11 21:00:00,1900-01-01 21:50:09,Expedited,Pending,21:50:09,Books,Asia,Monday,3,2024,0,1,21,50,9
300,1301,C080,Hannah Allen,2023-07-15 07:00:00,22:49:10,2023-07-20 07:00:00,1900-01-01 06:08:24,Expedited,Delivered,06:08:24,Books,Asia,Thursday,7,2023,3,3,6,8,24
301,1302,C003,Jane Smith,2018-12-25 13:00:00,16:01:02,2018-12-29 13:00:00,1900-01-01 13:14:12,Expedited,Pending,13:14:12,Home & Kitchen,Asia,Saturday,12,2018,5,4,13,14,12
302,1303,C020,Mark Lee,2018-02-27 13:00:00,10:49:58,2018-03-05 13:00:00,1900-01-01 09:45:25,Expedited,Pending,09:45:25,Books,Europe,Monday,3,2018,0,1,9,45,25
303,1304,C024,Jane Smith,2025-08-08 10:00:00,02:57:14,2025-08-10 10:00:00,1900-01-01 20:22:43,Expedited,Pending,20:22:43,Home & Kitchen,North America,Sunday,8,2025,6,3,20,22,43
304,1305,C054,Daniel King,2020-04-05 10:00:00,10:10:30,2020-04-08 10:00:00,1900-01-01 18:37:11,Expedited,Pending,18:37:11,Electronics,North America,Wednesday,4,2020,2,2,18,37,11
305,1306,C033,Mark Lee,2020-10-10 10:00:00,19:27:24,2020-10-13 10:00:00,1900-01-01 23:12:39,Standard,Pending,23:12:39,Groceries,North America,Tuesday,10,2020,1,4,23,12,39
306,1307,C024,Tom Harris,2022-10-11 13:00:00,10:18:27,2022-10-13 13:00:00,1900-01-01 15:01:53,Expedited,Pending,15:01:53,Groceries,Asia,Thursday,10,2022,3,4,15,1,53
307,1308,C075,Andrew Moore,2021-10-05 03:00:00,00:58:04,2021-10-09 03:00:00,1900-01-01 06:11:38,Standard,Delivered,06:11:38,Books,Europe,Saturday,10,2021,5,4,6,11,38
308,1309,C072,Emma Davis,2025-01-01 20:00:00,09:41:45,2025-01-07 20:00:00,1900-01-01 18:13:29,Standard,Pending,18:13:29,Clothing,North America,Tuesday,1,2025,1,1,18,13,29
309,1310,C036,Andrew Moore,2019-03-02 07:00:00,01:35:01,2019-03-07 07:00:00,1900-01-01 08:49:42,Expedited,Pending,08:49:42,Groceries,Europe,Thursday,3,2019,3,1,8,49,42
310,1311,C038,James Taylor,2025-09-18 20:00:00,17:12:50,2025-09-20 20:00:00,1900-01-01 15:18:30,Standard,Pending,15:18:30,Home & Kitchen,North America,Saturday,9,2025,5,3,15,18,30
311,1312,C084,Jane Smith,2021-03-21 20:00:00,04:19:01,2021-03-22 20:00:00,1900-01-01 10:49:42,Standard,Delivered,10:49:42,Clothing,Europe,Monday,3,2021,0,1,10,49,42
312,1313,C099,Tom Harris,2020-07-06 23:00:00,10:29:31,2020-07-10 23:00:00,1900-01-01 03:49:50,Expedited,Delivered,03:49:50,Clothing,North America,Friday,7,2020,4,3,3,49,50
313,1314,C089,Sophia Scott,2024-10-26 06:00:00,17:37:54,2024-10-29 06:00:00,1900-01-01 12:35:41,Expedited,Delivered,12:35:41,Groceries,Europe,Tuesday,10,2024,1,4,12,35,41
314,1315,C099,Lisa Green,2019-06-03 17:00:00,09:21:54,2019-06-05 17:00:00,1900-01-01 21:36:02,Expedited,Pending,21:36:02,Groceries,North America,Wednesday,6,2019,2,2,21,36,2
315,1316,C025,Sarah White,2024-06-20 11:00:00,16:21:42,2024-06-23 11:00:00,1900-01-01 15:25:39,Standard,Pending,15:25:39,Groceries,North America,Sunday,6,2024,6,2,15,25,39
316,1317,C093,Tom Harris,2023-04-05 12:00:00,18:16:23,2023-04-09 12:00:00,1900-01-01 23:38:18,Expedited,Delivered,23:38:18,Home & Kitchen,Europe,Sunday,4,2023,6,2,23,38,18
317,1318,C018,Laura Clark,2025-04-06 23:00:00,03:31:57,2025-04-09 23:00:00,1900-01-01 13:14:31,Expedited,Delivered,13:14:31,Clothing,Europe,Wednesday,4,2025,2,2,13,14,31
318,1319,C082,Hannah Allen,2019-03-08 06:00:00,23:57:45,2019-03-10 06:00:00,1900-01-01 16:20:00,Expedited,Delivered,16:20:00,Books,Asia,Sunday,3,2019,6,1,16,20,0
319,1320,C066,Daniel King,2025-10-24 15:00:00,19:35:27,2025-10-28 15:00:00,1900-01-01 05:26:22,Expedited,Pending,05:26:22,Home & Kitchen,Europe,Tuesday,10,2025,1,4,5,26,22
320,1321,C054,Sarah White,2020-01-05 06:00:00,13:57:35,2020-01-06 06:00:00,1900-01-01 14:30:11,Standard,Delivered,14:30:11,Electronics,North America,Monday,1,2020,0,1,14,30,11
321,1322,C035,Laura Clark,2024-01-23 05:00:00,05:08:20,2024-01-25 05:00:00,1900-01-01 20:51:01,Expedited,Pending,20:51:01,Groceries,North America,Thursday,1,2024,3,1,20,51,1
322,1323,C080,Jane Smith,2024-08-30 02:00:00,11:57:29,2024-09-04 02:00:00,1900-01-01 04:08:19,Standard,Pending,04:08:19,Clothing,Europe,Wednesday,9,2024,2,3,4,8,19
323,1324,C061,Olivia White,2020-09-17 22:00:00,07:55:03,2020-09-23 22:00:00,1900-01-01 13:17:21,Expedited,Pending,13:17:21,Home & Kitchen,Asia,Wednesday,9,2020,2,3,13,17,21
324,1325,C041,Sophia Scott,2021-03-31 14:00:00,04:05:04,2021-04-02 14:00:00,1900-01-01 07:33:08,Standard,Delivered,07:33:08,Electronics,Europe,Friday,4,2021,4,2,7,33,8
325,1326,C100,Tom Harris,2025-09-30 08:00:00,18:26:07,2025-10-04 08:00:00,1900-01-01 06:29:17,Standard,Pending,06:29:17,Home & Kitchen,North America,Saturday,10,2025,5,4,6,29,17
326,1327,C033,Emma Davis,2019-10-12 16:00:00,08:14:35,2019-10-18 16:00:00,1900-01-01 15:20:04,Standard,Delivered,15:20:04,Home & Kitchen,North America,Friday,10,2019,4,4,15,20,4
327,1328,C068,Jane Smith,2020-07-12 21:00:00,08:06:31,2020-07-14 21:00:00,1900-01-01 22:28:46,Expedited,Delivered,22:28:46,Books,Asia,Tuesday,7,2020,1,3,22,28,46
328,1329,C033,Mike Black,2021-10-15 12:00:00,07:46:50,2021-10-16 12:00:00,1900-01-01 04:42:21,Standard,Delivered,04:42:21,Books,Europe,Saturday,10,2021,5,4,4,42,21
329,1330,C014,John Doe,2022-01-23 04:00:00,14:36:18,2022-01-24 04:00:00,1900-01-01 13:56:18,Expedited,Delivered,13:56:18,Home & Kitchen,North America,Monday,1,2022,0,1,13,56,18
330,1331,C021,Tom Harris,2021-12-01 04:00:00,06:05:58,2021-12-06 04:00:00,1900-01-01 02:23:41,Expedited,Pending,02:23:41,Electronics,North America,Monday,12,2021,0,4,2,23,41
331,1332,C048,Emma Davis,2024-12-25 02:00:00,18:56:27,2024-12-28 02:00:00,1900-01-01 05:59:57,Expedited,Pending,05:59:57,Clothing,North America,Saturday,12,2024,5,4,5,59,57
332,1333,C020,Daniel King,2021-07-05 06:00:00,16:41:18,2021-07-11 06:00:00,1900-01-01 02:33:44,Expedited,Pending,02:33:44,Clothing,Europe,Sunday,7,2021,6,3,2,33,44
333,1334,C008,Laura Clark,2019-11-22 06:00:00,10:14:09,2019-11-26 06:00:00,1900-01-01 17:01:14,Expedited,Pending,17:01:14,Groceries,Europe,Tuesday,11,2019,1,4,17,1,14
334,1335,C007,Lisa Green,2018-10-27 14:00:00,10:22:02,2018-10-31 14:00:00,1900-01-01 04:14:59,Standard,Delivered,04:14:59,Groceries,Asia,Wednesday,10,2018,2,4,4,14,59
335,1336,C067,Mike Black,2022-05-17 05:00:00,02:17:24,2022-05-20 05:00:00,1900-01-01 20:16:33,Expedited,Delivered,20:16:33,Clothing,North America,Friday,5,2022,4,2,20,16,33
336,1337,C017,Andrew Moore,2018-03-08 05:00:00,10:19:57,2018-03-09 05:00:00,1900-01-01 17:46:51,Standard,Delivered,17:46:51,Home & Kitchen,North America,Friday,3,2018,4,1,17,46,51
337,1338,C033,Lisa Green,2020-11-17 11:00:00,21:49:56,2020-11-18 11:00:00,1900-01-01 22:34:36,Standard,Delivered,22:34:36,Home & Kitchen,Asia,Wednesday,11,2020,2,4,22,34,36
338,1339,C048,Andrew Moore,2018-01-07 15:00:00,14:38:09,2018-01-09 15:00:00,1900-01-01 10:40:36,Standard,Pending,10:40:36,Books,North America,Tuesday,1,2018,1,1,10,40,36
339,1340,C076,Jane Smith,2019-05-22 01:00:00,20:54:51,2019-05-27 01:00:00,1900-01-01 00:24:45,Standard,Delivered,00:24:45,Books,Asia,Monday,5,2019,0,2,0,24,45
340,1341,C059,John Doe,2021-08-23 01:00:00,09:12:46,2021-08-29 01:00:00,1900-01-01 04:39:20,Standard,Pending,04:39:20,Groceries,Asia,Sunday,8,2021,6,3,4,39,20
341,1342,C086,Tom Harris,2019-11-08 13:00:00,22:49:22,2019-11-13 13:00:00,1900-01-01 13:59:47,Standard,Delivered,13:59:47,Clothing,North America,Wednesday,11,2019,2,4,13,59,47
342,1343,C022,Tom Harris,2018-12-10 12:00:00,03:51:48,2018-12-15 12:00:00,1900-01-01 05:39:33,Standard,Delivered,05:39:33,Home & Kitchen,Europe,Saturday,12,2018,5,4,5,39,33
343,1344,C030,Olivia White,2019-09-07 07:00:00,02:20:52,2019-09-09 07:00:00,1900-01-01 18:26:08,Expedited,Delivered,18:26:08,Clothing,Europe,Monday,9,2019,0,3,18,26,8
344,1345,C038,James Taylor,2023-04-05 21:00:00,01:03:00,2023-04-10 21:00:00,1900-01-01 04:04:24,Standard,Delivered,04:04:24,Electronics,Europe,Monday,4,2023,0,2,4,4,24
345,1346,C051,Olivia White,2024-06-07 02:00:00,14:56:32,2024-06-10 02:00:00,1900-01-01 18:29:35,Expedited,Pending,18:29:35,Clothing,Europe,Monday,6,2024,0,2,18,29,35
346,1347,C054,Hannah Allen,2024-05-25 07:00:00,05:06:18,2024-05-27 07:00:00,1900-01-01 15:47:15,Standard,Pending,15:47:15,Electronics,North America,Monday,5,2024,0,2,15,47,15
347,1348,C008,Jane Smith,2019-05-25 21:00:00,11:00:38,2019-05-28 21:00:00,1900-01-01 06:17:55,Standard,Pending,06:17:55,Books,Asia,Tuesday,5,2019,1,2,6,17,55
348,1349,C027,Jane Smith,2019-10-15 01:00:00,18:44:25,2019-10-17 01:00:00,1900-01-01 20:30:00,Standard,Pending,20:30:00,Books,Asia,Thursday,10,2019,3,4,20,30,0
349,1350,C027,John Doe,2022-04-21 09:00:00,11:11:21,2022-04-26 09:00:00,1900-01-01 02:30:24,Standard,Delivered,02:30:24,Groceries,North America,Tuesday,4,2022,1,2,2,30,24
350,1351,C098,Olivia White,2023-03-08 01:00:00,12:27:13,2023-03-11 01:00:00,1900-01-01 20:07:00,Expedited,Delivered,20:07:00,Clothing,Europe,Saturday,3,2023,5,1,20,7,0
351,1352,C021,Emma Davis,2023-07-25 22:00:00,21:29:43,2023-07-28 22:00:00,1900-01-01 06:06:07,Expedited,Pending,06:06:07,Clothing,Asia,Friday,7,2023,4,3,6,6,7
352,1353,C030,Andrew Moore,2023-04-08 02:00:00,19:43:26,2023-04-11 02:00:00,1900-01-01 18:16:10,Expedited,Pending,18:16:10,Electronics,North America,Tuesday,4,2023,1,2,18,16,10
353,1354,C097,Emma Davis,2018-10-20 08:00:00,05:58:41,2018-10-22 08:00:00,1900-01-01 14:40:48,Standard,Delivered,14:40:48,Books,North America,Monday,10,2018,0,4,14,40,48
354,1355,C028,John Doe,2023-07-22 16:00:00,19:55:40,2023-07-26 16:00:00,1900-01-01 10:37:40,Standard,Delivered,10:37:40,Electronics,Europe,Wednesday,7,2023,2,3,10,37,40
355,1356,C064,Sophia Scott,2024-03-09 22:00:00,01:38:40,2024-03-14 22:00:00,1900-01-01 17:51:01,Standard,Pending,17:51:01,Books,North America,Thursday,3,2024,3,1,17,51,1
356,1357,C097,James Taylor,2024-09-08 00:00:00,11:36:00,2024-09-11 00:00:00,1900-01-01 03:49:27,Expedited,Pending,03:49:27,Electronics,Asia,Wednesday,9,2024,2,3,3,49,27
357,1358,C069,Emma Davis,2021-08-22 01:00:00,21:14:31,2021-08-28 01:00:00,1900-01-01 00:10:02,Standard,Pending,00:10:02,Books,Asia,Saturday,8,2021,5,3,0,10,2
358,1359,C061,Mark Lee,2023-10-25 09:00:00,07:32:17,2023-10-29 09:00:00,1900-01-01 07:04:51,Expedited,Delivered,07:04:51,Electronics,North America,Sunday,10,2023,6,4,7,4,51
359,1360,C048,Hannah Allen,2025-11-02 15:00:00,12:28:31,2025-11-08 15:00:00,1900-01-01 20:21:53,Expedited,Pending,20:21:53,Books,Asia,Saturday,11,2025,5,4,20,21,53
360,1361,C019,Sarah White,2023-02-08 21:00:00,00:04:17,2023-02-13 21:00:00,1900-01-01 04:59:10,Standard,Pending,04:59:10,Electronics,North America,Monday,2,2023,0,1,4,59,10
361,1362,C004,John Doe,2021-01-26 13:00:00,15:57:09,2021-01-31 13:00:00,1900-01-01 11:21:40,Standard,Pending,11:21:40,Clothing,Asia,Sunday,1,2021,6,1,11,21,40
362,1363,C035,John Doe,2020-08-05 08:00:00,03:32:22,2020-08-08 08:00:00,1900-01-01 20:12:53,Expedited,Pending,20:12:53,Groceries,Europe,Saturday,8,2020,5,3,20,12,53
363,1364,C064,Sam Brown,2021-03-12 06:00:00,07:04:33,2021-03-15 06:00:00,1900-01-01 19:02:12,Expedited,Pending,19:02:12,Electronics,Asia,Monday,3,2021,0,1,19,2,12
364,1365,C049,Andrew Moore,2025-02-19 07:00:00,23:16:30,2025-02-21 07:00:00,1900-01-01 21:10:10,Expedited,Delivered,21:10:10,Groceries,Europe,Friday,2,2025,4,1,21,10,10
365,1366,C017,Laura Clark,2024-08-20 09:00:00,06:16:27,2024-08-24 09:00:00,1900-01-01 20:51:20,Standard,Pending,20:51:20,Clothing,Europe,Saturday,8,2024,5,3,20,51,20
366,1367,C044,Hannah Allen,2020-07-24 00:00:00,05:21:14,2020-07-28 00:00:00,1900-01-01 06:16:47,Standard,Delivered,06:16:47,Clothing,North America,Tuesday,7,2020,1,3,6,16,47
367,1368,C092,Mike Black,2022-01-06 21:00:00,04:14:49,2022-01-09 21:00:00,1900-01-01 13:32:10,Standard,Pending,13:32:10,Books,Europe,Sunday,1,2022,6,1,13,32,10
368,1369,C030,Laura Clark,2024-04-14 23:00:00,17:24:52,2024-04-19 23:00:00,1900-01-01 12:00:33,Standard,Pending,12:00:33,Groceries,Asia,Friday,4,2024,4,2,12,0,33
369,1370,C093,Mike Black,2022-10-01 11:00:00,20:54:37,2022-10-04 11:00:00,1900-01-01 08:12:36,Standard,Pending,08:12:36,Home & Kitchen,Asia,Tuesday,10,2022,1,4,8,12,36
370,1371,C046,Mark Lee,2020-03-03 00:00:00,01:26:48,2020-03-08 00:00:00,1900-01-01 08:44:36,Standard,Delivered,08:44:36,Books,Europe,Sunday,3,2020,6,1,8,44,36
371,1372,C006,Olivia White,2021-09-12 02:00:00,20:03:43,2021-09-17 02:00:00,1900-01-01 14:06:13,Expedited,Delivered,14:06:13,Groceries,North America,Friday,9,2021,4,3,14,6,13
372,1373,C099,Hannah Allen,2024-02-03 08:00:00,18:01:25,2024-02-06 08:00:00,1900-01-01 15:05:33,Expedited,Delivered,15:05:33,Electronics,Europe,Tuesday,2,2024,1,1,15,5,33
373,1374,C037,Sophia Scott,2018-08-30 09:00:00,01:13:14,2018-08-31 09:00:00,1900-01-01 15:50:36,Expedited,Pending,15:50:36,Electronics,Asia,Friday,8,2018,4,3,15,50,36
374,1375,C024,Jane Smith,2018-08-21 03:00:00,19:33:35,2018-08-25 03:00:00,1900-01-01 03:45:58,Standard,Pending,03:45:58,Clothing,Asia,Saturday,8,2018,5,3,3,45,58
375,1376,C093,Jane Smith,2019-11-07 09:00:00,18:08:06,2019-11-13 09:00:00,1900-01-01 05:07:23,Expedited,Delivered,05:07:23,Home & Kitchen,Europe,Wednesday,11,2019,2,4,5,7,23
376,1377,C046,Laura Clark,2022-12-03 20:00:00,12:26:43,2022-12-08 20:00:00,1900-01-01 02:03:31,Standard,Delivered,02:03:31,Electronics,Europe,Thursday,12,2022,3,4,2,3,31
377,1378,C053,Lisa Green,2018-04-03 16:00:00,02:12:14,2018-04-08 16:00:00,1900-01-01 00:33:44,Standard,Pending,00:33:44,Groceries,Europe,Sunday,4,2018,6,2,0,33,44
378,1379,C095,Andrew Moore,2023-07-22 23:00:00,13:55:08,2023-07-23 23:00:00,1900-01-01 08:11:09,Expedited,Delivered,08:11:09,Groceries,Asia,Sunday,7,2023,6,3,8,11,9
379,1380,C099,Mark Lee,2021-09-13 17:00:00,12:22:53,2021-09-19 17:00:00,1900-01-01 09:49:43,Standard,Pending,09:49:43,Electronics,Asia,Sunday,9,2021,6,3,9,49,43
380,1381,C060,John Doe,2022-06-19 09:00:00,03:52:39,2022-06-21 09:00:00,1900-01-01 21:47:22,Expedited,Delivered,21:47:22,Groceries,Asia,Tuesday,6,2022,1,2,21,47,22
381,1382,C097,Mark Lee,2025-02-11 16:00:00,02:33:18,2025-02-12 16:00:00,1900-01-01 05:23:56,Expedited,Delivered,05:23:56,Groceries,North America,Wednesday,2,2025,2,1,5,23,56
382,1383,C063,Mark Lee,2023-02-09 00:00:00,22:39:48,2023-02-15 00:00:00,1900-01-01 23:20:55,Standard,Delivered,23:20:55,Clothing,Asia,Wednesday,2,2023,2,1,23,20,55
383,1384,C085,Laura Clark,2020-09-05 06:00:00,12:06:40,2020-09-06 06:00:00,1900-01-01 09:30:46,Expedited,Pending,09:30:46,Home & Kitchen,Asia,Sunday,9,2020,6,3,9,30,46
384,1385,C032,Daniel King,2019-05-23 12:00:00,11:13:45,2019-05-28 12:00:00,1900-01-01 08:29:55,Expedited,Pending,08:29:55,Clothing,North America,Tuesday,5,2019,1,2,8,29,55
385,1386,C087,Mark Lee,2019-10-03 12:00:00,14:02:14,2019-10-07 12:00:00,1900-01-01 01:17:11,Expedited,Delivered,01:17:11,Home & Kitchen,North America,Monday,10,2019,0,4,1,17,11
386,1387,C033,Mike Black,2021-05-26 12:00:00,18:23:51,2021-05-27 12:00:00,1900-01-01 02:06:40,Expedited,Pending,02:06:40,Groceries,North America,Thursday,5,2021,3,2,2,6,40
387,1388,C067,Daniel King,2024-08-25 00:00:00,13:07:04,2024-08-27 00:00:00,1900-01-01 07:24:05,Standard,Pending,07:24:05,Home & Kitchen,North America,Tuesday,8,2024,1,3,7,24,5
388,1389,C018,Andrew Moore,2024-03-01 16:00:00,18:03:13,2024-03-04 16:00:00,1900-01-01 00:45:15,Expedited,Pending,00:45:15,Groceries,North America,Monday,3,2024,0,1,0,45,15
389,1390,C025,Mark Lee,2019-11-07 11:00:00,15:19:23,2019-11-13 11:00:00,1900-01-01 15:03:28,Expedited,Pending,15:03:28,Groceries,North America,Wednesday,11,2019,2,4,15,3,28
390,1391,C095,James Taylor,2018-09-01 10:00:00,05:54:56,2018-09-02 10:00:00,1900-01-01 05:46:27,Expedited,Delivered,05:46:27,Clothing,Europe,Sunday,9,2018,6,3,5,46,27
391,1392,C054,Sarah White,2025-03-14 19:00:00,05:34:14,2025-03-15 19:00:00,1900-01-01 21:07:31,Standard,Pending,21:07:31,Clothing,Europe,Saturday,3,2025,5,1,21,7,31
392,1393,C058,Jane Smith,2025-08-17 12:00:00,02:10:02,2025-08-19 12:00:00,1900-01-01 00:12:26,Expedited,Pending,00:12:26,Books,Europe,Tuesday,8,2025,1,3,0,12,26
393,1394,C067,Daniel King,2023-03-31 08:00:00,09:49:32,2023-04-04 08:00:00,1900-01-01 17:17:12,Standard,Delivered,17:17:12,Electronics,Europe,Tuesday,4,2023,1,2,17,17,12
394,1395,C046,Lisa Green,2019-12-31 12:00:00,15:15:58,2020-01-01 12:00:00,1900-01-01 21:13:10,Expedited,Pending,21:13:10,Books,Asia,Wednesday,1,2020,2,1,21,13,10
395,1396,C024,Hannah Allen,2020-07-05 21:00:00,09:32:35,2020-07-06 21:00:00,1900-01-01 06:49:52,Expedited,Pending,06:49:52,Books,North America,Monday,7,2020,0,3,6,49,52
396,1397,C032,Sarah White,2024-03-23 23:00:00,02:04:11,2024-03-27 23:00:00,1900-01-01 21:35:16,Expedited,Pending,21:35:16,Home & Kitchen,Asia,Wednesday,3,2024,2,1,21,35,16
397,1398,C047,Lisa Green,2020-03-01 11:00:00,11:12:23,2020-03-03 11:00:00,1900-01-01 18:31:13,Standard,Delivered,18:31:13,Groceries,North America,Tuesday,3,2020,1,1,18,31,13
398,1399,C086,Sam Brown,2020-12-02 15:00:00,11:56:31,2020-12-08 15:00:00,1900-01-01 09:56:28,Standard,Delivered,09:56:28,Groceries,North America,Tuesday,12,2020,1,4,9,56,28
399,1400,C023,Lisa Green,2025-08-20 02:00:00,15:31:44,2025-08-26 02:00:00,1900-01-01 05:49:56,Standard,Pending,05:49:56,Groceries,Asia,Tuesday,8,2025,1,3,5,49,56
400,1401,C066,Jane Smith,2025-08-25 23:00:00,04:55:35,2025-08-26 23:00:00,1900-01-01 03:10:44,Standard,Pending,03:10:44,Electronics,Europe,Tuesday,8,2025,1,3,3,10,44
401,1402,C027,Jane Smith,2018-08-12 03:00:00,20:46:11,2018-08-16 03:00:00,1900-01-01 07:09:54,Standard,Delivered,07:09:54,Home & Kitchen,Asia,Thursday,8,2018,3,3,7,9,54
402,1403,C002,Daniel King,2024-03-05 00:00:00,18:20:59,2024-03-06 00:00:00,1900-01-01 10:34:14,Standard,Delivered,10:34:14,Home & Kitchen,Asia,Wednesday,3,2024,2,1,10,34,14
403,1404,C090,Mark Lee,2022-05-17 14:00:00,18:20:42,2022-05-20 14:00:00,1900-01-01 07:19:49,Expedited,Delivered,07:19:49,Groceries,North America,Friday,5,2022,4,2,7,19,49
404,1405,C017,Tom Harris,2018-04-05 01:00:00,20:05:08,2018-04-11 01:00:00,1900-01-01 20:00:28,Standard,Pending,20:00:28,Books,North America,Wednesday,4,2018,2,2,20,0,28
