,Order ID,Customer ID,Customer Name,Order Date,Order Time,Delivery Date,Delivery Time,Shipping Method,Delivery Status,Delivery Time (days),Product Category,Delivery Region,Day Of the Week,Month,Year,WeekDay,Quarter,Hour,Minute,Second
307,1308,C075,Andrew Moore,05-10-2021 03:00,00:58:04,09-10-2021 03:00,31-03-2025 06:11,Standard,Delivered,06:11:38,Books,Europe,Saturday,10,2021,5,4,6,11,38
308,1309,C072,Emma Davis,01-01-2025 20:00,09:41:45,07-01-2025 20:00,31-03-2025 18:13,Standard,Pending,18:13:29,Clothing,North America,Tuesday,1,2025,1,1,18,13,29
309,1310,C036,Andrew Moore,02-03-2019 07:00,01:35:01,07-03-2019 07:00,31-03-2025 08:49,Expedited,Pending,08:49:42,Groceries,Europe,Thursday,3,2019,3,1,8,49,42
310,1311,C038,James Taylor,18-09-2025 20:00,17:12:50,20-09-2025 20:00,31-03-2025 15:18,Standard,Pending,15:18:30,Home & Kitchen,North America,Saturday,9,2025,5,3,15,18,30
311,1312,C084,Jane Smith,21-03-2021 20:00,04:19:01,22-03-2021 20:00,31-03-2025 10:49,Standard,Delivered,10:49:42,Clothing,Europe,Monday,3,2021,0,1,10,49,42
312,1313,C099,Tom Harris,06-07-2020 23:00,10:29:31,10-07-2020 23:00,31-03-2025 03:49,Expedited,Delivered,03:49:50,Clothing,North America,Friday,7,2020,4,3,3,49,50
313,1314,C089,Sophia Scott,26-10-2024 06:00,17:37:54,29-10-2024 06:00,31-03-2025 12:35,Expedited,Delivered,12:35:41,Groceries,Europe,Tuesday,10,2024,1,4,12,35,41
314,1315,C099,Lisa Green,03-06-2019 17:00,09:21:54,05-06-2019 17:00,31-03-2025 21:36,Expedited,Pending,21:36:02,Groceries,North America,Wednesday,6,2019,2,2,21,36,2
315,1316,C025,Sarah White,20-06-2024 11:00,16:21:42,23-06-2024 11:00,31-03-2025 15:25,Standard,Pending,15:25:39,Groceries,North America,Sunday,6,2024,6,2,15,25,39
316,1317,C093,Tom Harris,05-04-2023 12:00,18:16:23,09-04-2023 12:00,31-03-2025 23:38,Expedited,Delivered,23:38:18,Home & Kitchen,Europe,Sunday,4,2023,6,2,23,38,18
317,1318,C018,Laura Clark,06-04-2025 23:00,03:31:57,09-04-2025 23:00,31-03-2025 13:14,Expedited,Delivered,13:14:31,Clothing,Europe,Wednesday,4,2025,2,2,13,14,31
318,1319,C082,Hannah Allen,08-03-2019 06:00,23:57:45,10-03-2019 06:00,31-03-2025 16:20,Expedited,Delivered,16:20:00,Books,Asia,Sunday,3,2019,6,1,16,20,0
319,1320,C066,Daniel King,24-10-2025 15:00,19:35:27,28-10-2025 15:00,31-03-2025 05:26,Expedited,Pending,05:26:22,Home & Kitchen,Europe,Tuesday,10,2025,1,4,5,26,22
320,1321,C054,Sarah White,05-01-2020 06:00,13:57:35,06-01-2020 06:00,31-03-2025 14:30,Standard,Delivered,14:30:11,Electronics,North America,Monday,1,2020,0,1,14,30,11
321,1322,C035,Laura Clark,23-01-2024 05:00,05:08:20,25-01-2024 05:00,31-03-2025 20:51,Expedited,Pending,20:51:01,Groceries,North America,Thursday,1,2024,3,1,20,51,1
322,1323,C080,Jane Smith,30-08-2024 02:00,11:57:29,04-09-2024 02:00,31-03-2025 04:08,Standard,Pending,04:08:19,Clothing,Europe,Wednesday,9,2024,2,3,4,8,19
323,1324,C061,Olivia White,17-09-2020 22:00,07:55:03,23-09-2020 22:00,31-03-2025 13:17,Expedited,Pending,13:17:21,Home & Kitchen,Asia,Wednesday,9,2020,2,3,13,17,21
324,1325,C041,Sophia Scott,31-03-2021 14:00,04:05:04,02-04-2021 14:00,31-03-2025 07:33,Standard,Delivered,07:33:08,Electronics,Europe,Friday,4,2021,4,2,7,33,8
325,1326,C100,Tom Harris,30-09-2025 08:00,18:26:07,04-10-2025 08:00,31-03-2025 06:29,Standard,Pending,06:29:17,Home & Kitchen,North America,Saturday,10,2025,5,4,6,29,17
326,1327,C033,Emma Davis,12-10-2019 16:00,08:14:35,18-10-2019 16:00,31-03-2025 15:20,Standard,Delivered,15:20:04,Home & Kitchen,North America,Friday,10,2019,4,4,15,20,4
327,1328,C068,Jane Smith,12-07-2020 21:00,08:06:31,14-07-2020 21:00,31-03-2025 22:28,Expedited,Delivered,22:28:46,Books,Asia,Tuesday,7,2020,1,3,22,28,46
328,1329,C033,Mike Black,15-10-2021 12:00,07:46:50,16-10-2021 12:00,31-03-2025 04:42,Standard,Delivered,04:42:21,Books,Europe,Saturday,10,2021,5,4,4,42,21
329,1330,C014,John Doe,23-01-2022 04:00,14:36:18,24-01-2022 04:00,31-03-2025 13:56,Expedited,Delivered,13:56:18,Home & Kitchen,North America,Monday,1,2022,0,1,13,56,18
330,1331,C021,Tom Harris,01-12-2021 04:00,06:05:58,06-12-2021 04:00,31-03-2025 02:23,Expedited,Pending,02:23:41,Electronics,North America,Monday,12,2021,0,4,2,23,41
331,1332,C048,Emma Davis,25-12-2024 02:00,18:56:27,28-12-2024 02:00,31-03-2025 05:59,Expedited,Pending,05:59:57,Clothing,North America,Saturday,12,2024,5,4,5,59,57
332,1333,C020,Daniel King,05-07-2021 06:00,16:41:18,11-07-2021 06:00,31-03-2025 02:33,Expedited,Pending,02:33:44,Clothing,Europe,Sunday,7,2021,6,3,2,33,44
333,1334,C008,Laura Clark,22-11-2019 06:00,10:14:09,26-11-2019 06:00,31-03-2025 17:01,Expedited,Pending,17:01:14,Groceries,Europe,Tuesday,11,2019,1,4,17,1,14
334,1335,C007,Lisa Green,27-10-2018 14:00,10:22:02,31-10-2018 14:00,31-03-2025 04:14,Standard,Delivered,04:14:59,Groceries,Asia,Wednesday,10,2018,2,4,4,14,59
335,1336,C067,Mike Black,17-05-2022 05:00,02:17:24,20-05-2022 05:00,31-03-2025 20:16,Expedited,Delivered,20:16:33,Clothing,North America,Friday,5,2022,4,2,20,16,33
336,1337,C017,Andrew Moore,08-03-2018 05:00,10:19:57,09-03-2018 05:00,31-03-2025 17:46,Standard,Delivered,17:46:51,Home & Kitchen,North America,Friday,3,2018,4,1,17,46,51
337,1338,C033,Lisa Green,17-11-2020 11:00,21:49:56,18-11-2020 11:00,31-03-2025 22:34,Standard,Delivered,22:34:36,Home & Kitchen,Asia,Wednesday,11,2020,2,4,22,34,36
338,1339,C048,Andrew Moore,07-01-2018 15:00,14:38:09,09-01-2018 15:00,31-03-2025 10:40,Standard,Pending,10:40:36,Books,North America,Tuesday,1,2018,1,1,10,40,36
339,1340,C076,Jane Smith,22-05-2019 01:00,20:54:51,27-05-2019 01:00,31-03-2025 00:24,Standard,Delivered,00:24:45,Books,Asia,Monday,5,2019,0,2,0,24,45
340,1341,C059,John Doe,23-08-2021 01:00,09:12:46,29-08-2021 01:00,31-03-2025 04:39,Standard,Pending,04:39:20,Groceries,Asia,Sunday,8,2021,6,3,4,39,20
341,1342,C086,Tom Harris,08-11-2019 13:00,22:49:22,13-11-2019 13:00,31-03-2025 13:59,Standard,Delivered,13:59:47,Clothing,North America,Wednesday,11,2019,2,4,13,59,47
342,1343,C022,Tom Harris,10-12-2018 12:00,03:51:48,15-12-2018 12:00,31-03-2025 05:39,Standard,Delivered,05:39:33,Home & Kitchen,Europe,Saturday,12,2018,5,4,5,39,33
343,1344,C030,Olivia White,07-09-2019 07:00,02:20:52,09-09-2019 07:00,31-03-2025 18:26,Expedited,Delivered,18:26:08,Clothing,Europe,Monday,9,2019,0,3,18,26,8
344,1345,C038,James Taylor,05-04-2023 21:00,01:03:00,10-04-2023 21:00,31-03-2025 04:04,Standard,Delivered,04:04:24,Electronics,Europe,Monday,4,2023,0,2,4,4,24
345,1346,C051,Olivia White,07-06-2024 02:00,14:56:32,10-06-2024 02:00,31-03-2025 18:29,Expedited,Pending,18:29:35,Clothing,Europe,Monday,6,2024,0,2,18,29,35
346,1347,C054,Hannah Allen,25-05-2024 07:00,05:06:18,27-05-2024 07:00,31-03-2025 15:47,Standard,Pending,15:47:15,Electronics,North America,Monday,5,2024,0,2,15,47,15
347,1348,C008,Jane Smith,25-05-2019 21:00,11:00:38,28-05-2019 21:00,31-03-2025 06:17,Standard,Pending,06:17:55,Books,Asia,Tuesday,5,2019,1,2,6,17,55
348,1349,C027,Jane Smith,15-10-2019 01:00,18:44:25,17-10-2019 01:00,31-03-2025 20:30,Standard,Pending,20:30:00,Books,Asia,Thursday,10,2019,3,4,20,30,0
349,1350,C027,John Doe,21-04-2022 09:00,11:11:21,26-04-2022 09:00,31-03-2025 02:30,Standard,Delivered,02:30:24,Groceries,North America,Tuesday,4,2022,1,2,2,30,24
350,1351,C098,Olivia White,08-03-2023 01:00,12:27:13,11-03-2023 01:00,31-03-2025 20:07,Expedited,Delivered,20:07:00,Clothing,Europe,Saturday,3,2023,5,1,20,7,0
351,1352,C021,Emma Davis,25-07-2023 22:00,21:29:43,28-07-2023 22:00,31-03-2025 06:06,Expedited,Pending,06:06:07,Clothing,Asia,Friday,7,2023,4,3,6,6,7
352,1353,C030,Andrew Moore,08-04-2023 02:00,19:43:26,11-04-2023 02:00,31-03-2025 18:16,Expedited,Pending,18:16:10,Electronics,North America,Tuesday,4,2023,1,2,18,16,10
353,1354,C097,Emma Davis,20-10-2018 08:00,05:58:41,22-10-2018 08:00,31-03-2025 14:40,Standard,Delivered,14:40:48,Books,North America,Monday,10,2018,0,4,14,40,48
354,1355,C028,John Doe,22-07-2023 16:00,19:55:40,26-07-2023 16:00,31-03-2025 10:37,Standard,Delivered,10:37:40,Electronics,Europe,Wednesday,7,2023,2,3,10,37,40
355,1356,C064,Sophia Scott,09-03-2024 22:00,01:38:40,14-03-2024 22:00,31-03-2025 17:51,Standard,Pending,17:51:01,Books,North America,Thursday,3,2024,3,1,17,51,1
356,1357,C097,James Taylor,08-09-2024 00:00,11:36:00,11-09-2024 00:00,31-03-2025 03:49,Expedited,Pending,03:49:27,Electronics,Asia,Wednesday,9,2024,2,3,3,49,27
357,1358,C069,Emma Davis,22-08-2021 01:00,21:14:31,28-08-2021 01:00,31-03-2025 00:10,Standard,Pending,00:10:02,Books,Asia,Saturday,8,2021,5,3,0,10,2
358,1359,C061,Mark Lee,25-10-2023 09:00,07:32:17,29-10-2023 09:00,31-03-2025 07:04,Expedited,Delivered,07:04:51,Electronics,North America,Sunday,10,2023,6,4,7,4,51
359,1360,C048,Hannah Allen,02-11-2025 15:00,12:28:31,08-11-2025 15:00,31-03-2025 20:21,Expedited,Pending,20:21:53,Books,Asia,Saturday,11,2025,5,4,20,21,53
360,1361,C019,Sarah White,08-02-2023 21:00,00:04:17,13-02-2023 21:00,31-03-2025 04:59,Standard,Pending,04:59:10,Electronics,North America,Monday,2,2023,0,1,4,59,10
361,1362,C004,John Doe,26-01-2021 13:00,15:57:09,31-01-2021 13:00,31-03-2025 11:21,Standard,Pending,11:21:40,Clothing,Asia,Sunday,1,2021,6,1,11,21,40
362,1363,C035,John Doe,05-08-2020 08:00,03:32:22,08-08-2020 08:00,31-03-2025 20:12,Expedited,Pending,20:12:53,Groceries,Europe,Saturday,8,2020,5,3,20,12,53
363,1364,C064,Sam Brown,12-03-2021 06:00,07:04:33,15-03-2021 06:00,31-03-2025 19:02,Expedited,Pending,19:02:12,Electronics,Asia,Monday,3,2021,0,1,19,2,12
364,1365,C049,Andrew Moore,19-02-2025 07:00,23:16:30,21-02-2025 07:00,31-03-2025 21:10,Expedited,Delivered,21:10:10,Groceries,Europe,Friday,2,2025,4,1,21,10,10
365,1366,C017,Laura Clark,20-08-2024 09:00,06:16:27,24-08-2024 09:00,31-03-2025 20:51,Standard,Pending,20:51:20,Clothing,Europe,Saturday,8,2024,5,3,20,51,20
366,1367,C044,Hannah Allen,24-07-2020 00:00,05:21:14,28-07-2020 00:00,31-03-2025 06:16,Standard,Delivered,06:16:47,Clothing,North America,Tuesday,7,2020,1,3,6,16,47
367,1368,C092,Mike Black,06-01-2022 21:00,04:14:49,09-01-2022 21:00,31-03-2025 13:32,Standard,Pending,13:32:10,Books,Europe,Sunday,1,2022,6,1,13,32,10
368,1369,C030,Laura Clark,14-04-2024 23:00,17:24:52,19-04-2024 23:00,31-03-2025 12:00,Standard,Pending,12:00:33,Groceries,Asia,Friday,4,2024,4,2,12,0,33
369,1370,C093,Mike Black,01-10-2022 11:00,20:54:37,04-10-2022 11:00,31-03-2025 08:12,Standard,Pending,08:12:36,Home & Kitchen,Asia,Tuesday,10,2022,1,4,8,12,36
370,1371,C046,Mark Lee,03-03-2020 00:00,01:26:48,08-03-2020 00:00,31-03-2025 08:44,Standard,Delivered,08:44:36,Books,Europe,Sunday,3,2020,6,1,8,44,36
371,1372,C006,Olivia White,12-09-2021 02:00,20:03:43,17-09-2021 02:00,31-03-2025 14:06,Expedited,Delivered,14:06:13,Groceries,North America,Friday,9,2021,4,3,14,6,13
372,1373,C099,Hannah Allen,03-02-2024 08:00,18:01:25,06-02-2024 08:00,31-03-2025 15:05,Expedited,Delivered,15:05:33,Electronics,Europe,Tuesday,2,2024,1,1,15,5,33
373,1374,C037,Sophia Scott,30-08-2018 09:00,01:13:14,31-08-2018 09:00,31-03-2025 15:50,Expedited,Pending,15:50:36,Electronics,Asia,Friday,8,2018,4,3,15,50,36
374,1375,C024,Jane Smith,21-08-2018 03:00,19:33:35,25-08-2018 03:00,31-03-2025 03:45,Standard,Pending,03:45:58,Clothing,Asia,Saturday,8,2018,5,3,3,45,58
375,1376,C093,Jane Smith,07-11-2019 09:00,18:08:06,13-11-2019 09:00,31-03-2025 05:07,Expedited,Delivered,05:07:23,Home & Kitchen,Europe,Wednesday,11,2019,2,4,5,7,23
376,1377,C046,Laura Clark,03-12-2022 20:00,12:26:43,08-12-2022 20:00,31-03-2025 02:03,Standard,Delivered,02:03:31,Electronics,Europe,Thursday,12,2022,3,4,2,3,31
377,1378,C053,Lisa Green,03-04-2018 16:00,02:12:14,08-04-2018 16:00,31-03-2025 00:33,Standard,Pending,00:33:44,Groceries,Europe,Sunday,4,2018,6,2,0,33,44
378,1379,C095,Andrew Moore,22-07-2023 23:00,13:55:08,23-07-2023 23:00,31-03-2025 08:11,Expedited,Delivered,08:11:09,Groceries,Asia,Sunday,7,2023,6,3,8,11,9
379,1380,C099,Mark Lee,13-09-2021 17:00,12:22:53,19-09-2021 17:00,31-03-2025 09:49,Standard,Pending,09:49:43,Electronics,Asia,Sunday,9,2021,6,3,9,49,43
380,1381,C060,John Doe,19-06-2022 09:00,03:52:39,21-06-2022 09:00,31-03-2025 21:47,Expedited,Delivered,21:47:22,Groceries,Asia,Tuesday,6,2022,1,2,21,47,22
381,1382,C097,Mark Lee,11-02-2025 16:00,02:33:18,12-02-2025 16:00,31-03-2025 05:23,Expedited,Delivered,05:23:56,Groceries,North America,Wednesday,2,2025,2,1,5,23,56
382,1383,C063,Mark Lee,09-02-2023 00:00,22:39:48,15-02-2023 00:00,31-03-2025 23:20,Standard,Delivered,23:20:55,Clothing,Asia,Wednesday,2,2023,2,1,23,20,55
383,1384,C085,Laura Clark,05-09-2020 06:00,12:06:40,06-09-2020 06:00,31-03-2025 09:30,Expedited,Pending,09:30:46,Home & Kitchen,Asia,Sunday,9,2020,6,3,9,30,46
384,1385,C032,Daniel King,23-05-2019 12:00,11:13:45,28-05-2019 12:00,31-03-2025 08:29,Expedited,Pending,08:29:55,Clothing,North America,Tuesday,5,2019,1,2,8,29,55
385,1386,C087,Mark Lee,03-10-2019 12:00,14:02:14,07-10-2019 12:00,31-03-2025 01:17,Expedited,Delivered,01:17:11,Home & Kitchen,North America,Monday,10,2019,0,4,1,17,11
386,1387,C033,Mike Black,26-05-2021 12:00,18:23:51,27-05-2021 12:00,31-03-2025 02:06,Expedited,Pending,02:06:40,Groceries,North America,Thursday,5,2021,3,2,2,6,40
387,1388,C067,Daniel King,25-08-2024 00:00,13:07:04,27-08-2024 00:00,31-03-2025 07:24,Standard,Pending,07:24:05,Home & Kitchen,North America,Tuesday,8,2024,1,3,7,24,5
388,1389,C018,Andrew Moore,01-03-2024 16:00,18:03:13,04-03-2024 16:00,31-03-2025 00:45,Expedited,Pending,00:45:15,Groceries,North America,Monday,3,2024,0,1,0,45,15
389,1390,C025,Mark Lee,07-11-2019 11:00,15:19:23,13-11-2019 11:00,31-03-2025 15:03,Expedited,Pending,15:03:28,Groceries,North America,Wednesday,11,2019,2,4,15,3,28
390,1391,C095,James Taylor,01-09-2018 10:00,05:54:56,02-09-2018 10:00,31-03-2025 05:46,Expedited,Delivered,05:46:27,Clothing,Europe,Sunday,9,2018,6,3,5,46,27
391,1392,C054,Sarah White,14-03-2025 19:00,05:34:14,15-03-2025 19:00,31-03-2025 21:07,Standard,Pending,21:07:31,Clothing,Europe,Saturday,3,2025,5,1,21,7,31
392,1393,C058,Jane Smith,17-08-2025 12:00,02:10:02,19-08-2025 12:00,31-03-2025 00:12,Expedited,Pending,00:12:26,Books,Europe,Tuesday,8,2025,1,3,0,12,26
393,1394,C067,Daniel King,31-03-2023 08:00,09:49:32,04-04-2023 08:00,31-03-2025 17:17,Standard,Delivered,17:17:12,Electronics,Europe,Tuesday,4,2023,1,2,17,17,12
394,1395,C046,Lisa Green,31-12-2019 12:00,15:15:58,01-01-2020 12:00,31-03-2025 21:13,Expedited,Pending,21:13:10,Books,Asia,Wednesday,1,2020,2,1,21,13,10
395,1396,C024,Hannah Allen,05-07-2020 21:00,09:32:35,06-07-2020 21:00,31-03-2025 06:49,Expedited,Pending,06:49:52,Books,North America,Monday,7,2020,0,3,6,49,52
396,1397,C032,Sarah White,23-03-2024 23:00,02:04:11,27-03-2024 23:00,31-03-2025 21:35,Expedited,Pending,21:35:16,Home & Kitchen,Asia,Wednesday,3,2024,2,1,21,35,16
397,1398,C047,Lisa Green,01-03-2020 11:00,11:12:23,03-03-2020 11:00,31-03-2025 18:31,Standard,Delivered,18:31:13,Groceries,North America,Tuesday,3,2020,1,1,18,31,13
398,1399,C086,Sam Brown,02-12-2020 15:00,11:56:31,08-12-2020 15:00,31-03-2025 09:56,Standard,Delivered,09:56:28,Groceries,North America,Tuesday,12,2020,1,4,9,56,28
399,1400,C023,Lisa Green,20-08-2025 02:00,15:31:44,26-08-2025 02:00,31-03-2025 05:49,Standard,Pending,05:49:56,Groceries,Asia,Tuesday,8,2025,1,3,5,49,56
400,1401,C066,Jane Smith,25-08-2025 23:00,04:55:35,26-08-2025 23:00,31-03-2025 03:10,Standard,Pending,03:10:44,Electronics,Europe,Tuesday,8,2025,1,3,3,10,44
401,1402,C027,Jane Smith,12-08-2018 03:00,20:46:11,16-08-2018 03:00,31-03-2025 07:09,Standard,Delivered,07:09:54,Home & Kitchen,Asia,Thursday,8,2018,3,3,7,9,54
402,1403,C002,Daniel King,05-03-2024 00:00,18:20:59,06-03-2024 00:00,31-03-2025 10:34,Standard,Delivered,10:34:14,Home & Kitchen,Asia,Wednesday,3,2024,2,1,10,34,14
403,1404,C090,Mark Lee,17-05-2022 14:00,18:20:42,20-05-2022 14:00,31-03-2025 07:19,Expedited,Delivered,07:19:49,Groceries,North America,Friday,5,2022,4,2,7,19,49
404,1405,C017,Tom Harris,05-04-2018 01:00,20:05:08,11-04-2018 01:00,31-03-2025 20:00,Standard,Pending,20:00:28,Books,North America,Wednesday,4,2018,2,2,20,0,28
405,1406,C033,Sam Brown,14-02-2021 04:00,00:11:57,19-02-2021 04:00,31-03-2025 23:29,Expedited,Pending,23:29:39,Electronics,North America,Friday,2,2021,4,1,23,29,39
406,1407,C009,Daniel King,06-11-2020 12:00,13:05:00,09-11-2020 12:00,31-03-2025 02:32,Standard,Delivered,02:32:19,Books,Europe,Monday,11,2020,0,4,2,32,19
407,1408,C043,James Taylor,15-01-2021 14:00,21:33:55,16-01-2021 14:00,31-03-2025 15:08,Standard,Pending,15:08:30,Clothing,Asia,Saturday,1,2021,5,1,15,8,30
408,1409,C048,John Doe,06-05-2021 16:00,10:02:41,08-05-2021 16:00,31-03-2025 16:58,Standard,Pending,16:58:30,Home & Kitchen,Asia,Saturday,5,2021,5,2,16,58,30
409,1410,C039,Emma Davis,17-05-2020 00:00,05:05:19,23-05-2020 00:00,31-03-2025 15:22,Expedited,Pending,15:22:05,Home & Kitchen,Europe,Saturday,5,2020,5,2,15,22,5
410,1411,C093,Hannah Allen,23-12-2023 21:00,20:01:25,28-12-2023 21:00,31-03-2025 22:06,Standard,Pending,22:06:55,Books,Asia,Thursday,12,2023,3,4,22,6,55
411,1412,C042,Lisa Green,19-12-2021 21:00,23:31:09,22-12-2021 21:00,31-03-2025 15:39,Standard,Pending,15:39:41,Electronics,Asia,Wednesday,12,2021,2,4,15,39,41
412,1413,C026,Tom Harris,03-11-2023 00:00,22:57:05,09-11-2023 00:00,31-03-2025 13:10,Expedited,Pending,13:10:33,Home & Kitchen,North America,Thursday,11,2023,3,4,13,10,33
413,1414,C099,Mark Lee,02-03-2021 03:00,22:27:48,06-03-2021 03:00,31-03-2025 11:59,Expedited,Pending,11:59:59,Books,Europe,Saturday,3,2021,5,1,11,59,59
414,1415,C050,Mike Black,24-07-2024 01:00,13:36:54,26-07-2024 01:00,31-03-2025 19:51,Expedited,Delivered,19:51:44,Electronics,North America,Friday,7,2024,4,3,19,51,44
415,1416,C025,Andrew Moore,26-01-2020 15:00,16:33:40,29-01-2020 15:00,31-03-2025 14:26,Expedited,Delivered,14:26:57,Books,Europe,Wednesday,1,2020,2,1,14,26,57
416,1417,C024,John Doe,29-05-2023 01:00,11:50:21,02-06-2023 01:00,31-03-2025 11:12,Standard,Delivered,11:12:07,Electronics,North America,Friday,6,2023,4,2,11,12,7
417,1418,C013,Sophia Scott,08-09-2020 10:00,06:40:20,09-09-2020 10:00,31-03-2025 15:28,Expedited,Delivered,15:28:34,Groceries,Asia,Wednesday,9,2020,2,3,15,28,34
418,1419,C060,Olivia White,16-02-2025 19:00,15:19:42,20-02-2025 19:00,31-03-2025 12:11,Standard,Delivered,12:11:50,Electronics,Europe,Thursday,2,2025,3,1,12,11,50
419,1420,C007,Tom Harris,06-05-2024 13:00,11:46:49,09-05-2024 13:00,31-03-2025 01:32,Standard,Delivered,01:32:07,Clothing,Europe,Thursday,5,2024,3,2,1,32,7
420,1421,C057,Andrew Moore,25-08-2024 11:00,18:47:31,28-08-2024 11:00,31-03-2025 08:56,Expedited,Delivered,08:56:58,Groceries,North America,Wednesday,8,2024,2,3,8,56,58
421,1422,C036,Mike Black,07-12-2019 03:00,14:04:10,08-12-2019 03:00,31-03-2025 07:52,Standard,Delivered,07:52:48,Books,Europe,Sunday,12,2019,6,4,7,52,48
422,1423,C045,Sam Brown,06-06-2023 23:00,14:28:49,10-06-2023 23:00,31-03-2025 08:31,Expedited,Delivered,08:31:37,Groceries,Asia,Saturday,6,2023,5,2,8,31,37
423,1424,C020,Sophia Scott,07-02-2025 05:00,12:03:48,11-02-2025 05:00,31-03-2025 14:22,Standard,Pending,14:22:23,Groceries,Asia,Tuesday,2,2025,1,1,14,22,23
424,1425,C065,Daniel King,14-03-2024 00:00,03:47:22,15-03-2024 00:00,31-03-2025 12:20,Expedited,Pending,12:20:53,Books,Asia,Friday,3,2024,4,1,12,20,53
425,1426,C008,Mark Lee,14-12-2024 12:00,14:45:43,18-12-2024 12:00,31-03-2025 11:12,Expedited,Delivered,11:12:38,Books,North America,Wednesday,12,2024,2,4,11,12,38
426,1427,C016,John Doe,07-10-2021 02:00,02:31:09,13-10-2021 02:00,31-03-2025 22:49,Expedited,Pending,22:49:45,Clothing,Europe,Wednesday,10,2021,2,4,22,49,45
427,1428,C014,John Doe,16-01-2021 08:00,07:37:21,17-01-2021 08:00,31-03-2025 10:27,Expedited,Pending,10:27:13,Books,North America,Sunday,1,2021,6,1,10,27,13
428,1429,C076,Laura Clark,25-06-2018 13:00,13:16:20,27-06-2018 13:00,31-03-2025 16:23,Expedited,Delivered,16:23:52,Home & Kitchen,Asia,Wednesday,6,2018,2,2,16,23,52
429,1430,C087,John Doe,05-03-2019 21:00,18:47:14,08-03-2019 21:00,31-03-2025 01:50,Expedited,Delivered,01:50:47,Home & Kitchen,Europe,Friday,3,2019,4,1,1,50,47
430,1431,C015,Sam Brown,16-05-2024 12:00,14:00:23,18-05-2024 12:00,31-03-2025 21:09,Standard,Delivered,21:09:53,Clothing,Asia,Saturday,5,2024,5,2,21,9,53
431,1432,C092,Sophia Scott,17-02-2025 11:00,22:54:11,23-02-2025 11:00,31-03-2025 07:20,Standard,Pending,07:20:36,Electronics,Europe,Sunday,2,2025,6,1,7,20,36
432,1433,C098,Lisa Green,08-07-2024 14:00,09:45:41,14-07-2024 14:00,31-03-2025 06:25,Standard,Pending,06:25:12,Electronics,Europe,Sunday,7,2024,6,3,6,25,12
433,1434,C066,Olivia White,29-03-2018 12:00,09:51:30,03-04-2018 12:00,31-03-2025 15:29,Expedited,Delivered,15:29:30,Home & Kitchen,North America,Tuesday,4,2018,1,2,15,29,30
434,1435,C032,James Taylor,27-01-2025 05:00,10:53:15,01-02-2025 05:00,31-03-2025 04:31,Standard,Pending,04:31:15,Books,Europe,Saturday,2,2025,5,1,4,31,15
435,1436,C087,Sam Brown,19-03-2021 20:00,08:46:13,24-03-2021 20:00,31-03-2025 14:08,Expedited,Pending,14:08:21,Clothing,Asia,Wednesday,3,2021,2,1,14,8,21
436,1437,C063,Emma Davis,18-04-2020 20:00,18:30:08,19-04-2020 20:00,31-03-2025 22:43,Standard,Pending,22:43:39,Electronics,Europe,Sunday,4,2020,6,2,22,43,39
437,1438,C086,Hannah Allen,29-01-2020 07:00,03:52:38,02-02-2020 07:00,31-03-2025 12:36,Standard,Delivered,12:36:13,Electronics,Asia,Sunday,2,2020,6,1,12,36,13
438,1439,C051,Hannah Allen,06-03-2022 09:00,21:25:07,12-03-2022 09:00,31-03-2025 15:42,Expedited,Pending,15:42:19,Groceries,North America,Saturday,3,2022,5,1,15,42,19
439,1440,C025,Olivia White,26-11-2022 05:00,23:07:18,28-11-2022 05:00,31-03-2025 11:14,Standard,Pending,11:14:55,Home & Kitchen,Asia,Monday,11,2022,0,4,11,14,55
440,1441,C058,Jane Smith,01-12-2018 00:00,14:47:29,03-12-2018 00:00,31-03-2025 11:25,Standard,Pending,11:25:08,Books,Europe,Monday,12,2018,0,4,11,25,8
441,1442,C063,Hannah Allen,16-07-2022 11:00,21:54:08,18-07-2022 11:00,31-03-2025 00:34,Standard,Pending,00:34:43,Clothing,Asia,Monday,7,2022,0,3,0,34,43
442,1443,C062,Mark Lee,21-08-2021 09:00,11:47:03,23-08-2021 09:00,31-03-2025 19:44,Expedited,Pending,19:44:54,Electronics,Asia,Monday,8,2021,0,3,19,44,54
443,1444,C022,Sam Brown,16-10-2020 16:00,04:07:00,21-10-2020 16:00,31-03-2025 05:41,Standard,Pending,05:41:09,Groceries,Europe,Wednesday,10,2020,2,4,5,41,9
444,1445,C058,Mike Black,29-11-2023 21:00,05:46:35,01-12-2023 21:00,31-03-2025 15:58,Expedited,Pending,15:58:32,Home & Kitchen,Asia,Friday,12,2023,4,4,15,58,32
445,1446,C058,Olivia White,09-02-2022 21:00,20:10:04,13-02-2022 21:00,31-03-2025 15:35,Standard,Delivered,15:35:05,Home & Kitchen,Europe,Sunday,2,2022,6,1,15,35,5
446,1447,C086,Emma Davis,05-03-2024 11:00,17:23:46,10-03-2024 11:00,31-03-2025 18:30,Standard,Delivered,18:30:01,Clothing,North America,Sunday,3,2024,6,1,18,30,1
447,1448,C049,Laura Clark,30-09-2020 15:00,17:19:27,02-10-2020 15:00,31-03-2025 17:41,Standard,Pending,17:41:27,Electronics,Asia,Friday,10,2020,4,4,17,41,27
